id,source_text,expected_disposition,status,created_at,extracted_facts,assumptions,clarifications,unsupported_capabilities,tags,b_reason,b_passed,b_accuracy,b_evidence,b_ambiguity,b_capability,b_diversity,c_reason,c_passed,c_accuracy,c_evidence,c_ambiguity,c_capability,c_diversity,generator_model,judgeB_model,judgeC_model
m1-0041-2d836bdf,RSI6低于20时买入，RSI6高于80时卖出，并且设置移动止损，回撤5%就平仓。,structured,accepted,2026-08-01T08:37:25.527Z,"[{""path"": ""entry_condition"", ""semanticType"": ""entry_condition"", ""operator"": ""lt"", ""value"": ""20"", ""unit"": ""index"", ""evidenceQuote"": ""RSI6低于20""}, {""path"": ""exit_condition"", ""semanticType"": ""exit_condition"", ""operator"": ""gt"", ""value"": ""80"", ""unit"": ""index"", ""evidenceQuote"": ""RSI6高于80""}, {""path"": ""risk_rule.trailingStop"", ""semanticType"": ""risk_rule"", ""operator"": ""gte"", ""value"": ""5"", ""unit"": ""percent"", ""evidenceQuote"": ""回撤5%""}]",[],[],[],"rsi, trailingStop",所有事实均有原文证据，条件逻辑正确，参数单位正确，无缺失语义或错误推断。,True,5,5,5,5,5,所有事实均有原文证据，条件明确，无歧义，能力范围内，语言自然。,True,5,5,5,5,5,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
m1-0044-f3a44ae4,买入条件：5日均线大于10日均线且RSI小于30；卖出条件：RSI大于70，另外设置8%的止损。,structured,accepted,2026-08-01T08:37:25.532Z,"[{""path"": ""entry_condition"", ""semanticType"": ""entry_condition"", ""operator"": ""gt"", ""value"": ""sma5,sma10"", ""unit"": ""indicator"", ""evidenceQuote"": ""5日均线大于10日均线""}, {""path"": ""entry_condition"", ""semanticType"": ""entry_condition"", ""operator"": ""lt"", ""value"": ""30"", ""unit"": ""index"", ""evidenceQuote"": ""RSI小于30""}, {""path"": ""exit_condition"", ""semanticType"": ""exit_condition"", ""operator"": ""gt"", ""value"": ""70"", ""unit"": ""index"", ""evidenceQuote"": ""RSI大于70""}, {""path"": ""risk_rule.stopLoss"", ""semanticType"": ""risk_rule"", ""operator"": ""lt"", ""value"": ""-8"", ""unit"": ""percent"", ""evidenceQuote"": ""8%的止损""}]",[],[],[],"sma, rsi, stopLoss",所有事实均有原文证据，条件逻辑正确，参数单位正确，无缺失语义或错误推断。,True,5,5,5,5,5,条件清晰，均线比较和RSI阈值均正确，止损设置合理。,True,5,5,5,5,5,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
m1-0045-113a9a10,当KDJ的K值从下向上穿过D值时买入，从上向下穿过D值时卖出，同时设置10%的止盈。,structured,accepted,2026-08-01T08:37:25.533Z,"[{""path"": ""entry_condition"", ""semanticType"": ""entry_condition"", ""operator"": ""crossesAbove"", ""value"": ""k,d"", ""unit"": ""indicator"", ""evidenceQuote"": ""K值从下向上穿过D值""}, {""path"": ""exit_condition"", ""semanticType"": ""exit_condition"", ""operator"": ""crossesBelow"", ""value"": ""k,d"", ""unit"": ""indicator"", ""evidenceQuote"": ""从上向下穿过D值""}, {""path"": ""risk_rule.takeProfit"", ""semanticType"": ""risk_rule"", ""operator"": ""gt"", ""value"": ""10"", ""unit"": ""percent"", ""evidenceQuote"": ""10%的止盈""}]",[],[],[],"kdj, crossesAbove, crossesBelow, takeProfit",所有事实均有原文证据，条件逻辑正确，参数单位正确，无缺失语义或错误推断。,True,5,5,5,5,5,KDJ交叉条件正确，止盈设置合理。,True,5,5,5,5,5,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
m1-0047-6737fe0b,当5日均线上穿10日均线时买入，当5日均线下穿10日均线时卖出，并设置5%的止损。,structured,accepted,2026-08-01T08:37:25.535Z,"[{""path"": ""entry_condition"", ""semanticType"": ""entry_condition"", ""operator"": ""crossesAbove"", ""value"": ""sma5,sma10"", ""unit"": ""indicator"", ""evidenceQuote"": ""5日均线上穿10日均线""}, {""path"": ""exit_condition"", ""semanticType"": ""exit_condition"", ""operator"": ""crossesBelow"", ""value"": ""sma5,sma10"", ""unit"": ""indicator"", ""evidenceQuote"": ""5日均线下穿10日均线""}, {""path"": ""risk_rule.stopLoss"", ""semanticType"": ""risk_rule"", ""operator"": ""lt"", ""value"": ""-5"", ""unit"": ""percent"", ""evidenceQuote"": ""5%的止损""}]",[],[],[],"sma, crossesAbove, crossesBelow, stopLoss",所有事实均有原文证据，条件逻辑正确，参数单位正确，无缺失语义或错误推断。,True,5,5,5,5,5,均线交叉条件正确，止损设置合理。,True,5,5,5,5,5,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
m1-0048-89bca31e,当RSI低于25时买入，当RSI高于75时卖出，同时设置7%的止损和15%的止盈。,structured,accepted,2026-08-01T08:37:25.536Z,"[{""path"": ""entry_condition"", ""semanticType"": ""entry_condition"", ""operator"": ""lt"", ""value"": ""25"", ""unit"": ""index"", ""evidenceQuote"": ""RSI低于25""}, {""path"": ""exit_condition"", ""semanticType"": ""exit_condition"", ""operator"": ""gt"", ""value"": ""75"", ""unit"": ""index"", ""evidenceQuote"": ""RSI高于75""}, {""path"": ""risk_rule.stopLoss"", ""semanticType"": ""risk_rule"", ""operator"": ""lt"", ""value"": ""-7"", ""unit"": ""percent"", ""evidenceQuote"": ""7%的止损""}, {""path"": ""risk_rule.takeProfit"", ""semanticType"": ""risk_rule"", ""operator"": ""gt"", ""value"": ""15"", ""unit"": ""percent"", ""evidenceQuote"": ""15%的止盈""}]",[],[],[],"rsi, stopLoss, takeProfit",所有事实均有原文证据，条件逻辑正确，参数单位正确，无缺失语义或错误推断。,True,5,5,5,5,5,RSI阈值和止损止盈设置均正确。,True,5,5,5,5,5,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
m1-0049-20bca034,当20日波动率大于30%时买入，当波动率小于15%时卖出，并设置4%的止损。,structured,accepted,2026-08-01T08:37:25.537Z,"[{""path"": ""entry_condition"", ""semanticType"": ""entry_condition"", ""operator"": ""gt"", ""value"": ""30"", ""unit"": ""percent"", ""evidenceQuote"": ""20日波动率大于30%""}, {""path"": ""exit_condition"", ""semanticType"": ""exit_condition"", ""operator"": ""lt"", ""value"": ""15"", ""unit"": ""percent"", ""evidenceQuote"": ""波动率小于15%""}, {""path"": ""risk_rule.stopLoss"", ""semanticType"": ""risk_rule"", ""operator"": ""lt"", ""value"": ""-4"", ""unit"": ""percent"", ""evidenceQuote"": ""4%的止损""}]",[],[],[],"volatility, stopLoss",所有事实均有原文证据，条件逻辑正确，参数单位正确，无缺失语义或错误推断。,True,5,5,5,5,5,波动率条件明确，止损设置合理。,True,5,5,5,5,5,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
m1-0050-2904b781,当5日均线上穿10日均线时买入，当5日均线下穿10日均线时卖出，同时设置止损5%。,structured,accepted,2026-08-01T08:38:18.967Z,"[{""path"": ""entry_condition"", ""semanticType"": ""entry_condition"", ""operator"": ""crossesAbove"", ""value"": ""sma1,sma2"", ""evidenceQuote"": ""5日均线上穿10日均线时买入""}, {""path"": ""exit_condition"", ""semanticType"": ""exit_condition"", ""operator"": ""crossesBelow"", ""value"": ""sma1,sma2"", ""evidenceQuote"": ""5日均线下穿10日均线时卖出""}, {""path"": ""risk_rule.stopLoss"", ""semanticType"": ""risk_rule"", ""operator"": ""lt"", ""value"": 5, ""unit"": ""%"", ""evidenceQuote"": ""止损5%""}]","[{""field"": ""indicator.period1"", ""value"": 5, ""basis"": ""explicit_default"", ""reason"": ""用户明确指定5日均线""}, {""field"": ""indicator.period2"", ""value"": 10, ""basis"": ""explicit_default"", ""reason"": ""用户明确指定10日均线""}, {""field"": ""trade.frequency"", ""value"": ""1d"", ""basis"": ""system_constraint"", ""reason"": ""系统仅支持日频""}]",[],[],"均线, 金叉死叉, 止损",语义准确，条件逻辑清晰，参数单位正确，证据引用完整，无违规。,True,5,5,5,5,5,策略清晰，均线周期明确，止损设置合理，无歧义，符合能力清单。,True,5,5,4,5,5,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
m1-0052-2434d51a,MACD金叉时买入，MACD死叉时卖出，并设置最大持有天数10天。,structured,accepted,2026-08-01T08:38:18.970Z,"[{""path"": ""entry_condition"", ""semanticType"": ""entry_condition"", ""operator"": ""crossesAbove"", ""value"": ""dif,dea"", ""evidenceQuote"": ""MACD金叉时买入""}, {""path"": ""exit_condition"", ""semanticType"": ""exit_condition"", ""operator"": ""crossesBelow"", ""value"": ""dif,dea"", ""evidenceQuote"": ""MACD死叉时卖出""}, {""path"": ""risk_rule.maxHoldingDays"", ""semanticType"": ""risk_rule"", ""operator"": ""gte"", ""value"": 10, ""unit"": ""天"", ""evidenceQuote"": ""最大持有天数10天""}]","[{""field"": ""indicator.fast"", ""value"": 12, ""basis"": ""system_constraint"", ""reason"": ""MACD默认快线周期""}, {""field"": ""indicator.slow"", ""value"": 26, ""basis"": ""system_constraint"", ""reason"": ""MACD默认慢线周期""}, {""field"": ""indicator.signal"", ""value"": 9, ""basis"": ""system_constraint"", ""reason"": ""MACD默认信号线周期""}]",[],[],"MACD, 金叉死叉, 持有天数",语义准确，条件逻辑清晰，参数单位正确，证据引用完整，无违规。,True,5,5,5,5,5,MACD金叉死叉定义明确，默认参数合理，最大持有天数设置清晰。,True,5,5,4,5,5,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
m1-0053-3357c0b0,当股价突破20日高点时买入，当股价跌破20日低点时卖出，并设置5%的移动止损。,structured,accepted,2026-08-01T08:38:18.971Z,"[{""path"": ""entry_condition"", ""semanticType"": ""entry_condition"", ""operator"": ""crossesAbove"", ""value"": ""close,previousHigh"", ""evidenceQuote"": ""股价突破20日高点时买入""}, {""path"": ""exit_condition"", ""semanticType"": ""exit_condition"", ""operator"": ""crossesBelow"", ""value"": ""close,previousLow"", ""evidenceQuote"": ""股价跌破20日低点时卖出""}, {""path"": ""risk_rule.trailingStop"", ""semanticType"": ""risk_rule"", ""operator"": ""gte"", ""value"": 5, ""unit"": ""%"", ""evidenceQuote"": ""设置5%的移动止损""}]","[{""field"": ""indicator.period"", ""value"": 20, ""basis"": ""explicit_default"", ""reason"": ""用户指定20日""}]",[],[],"突破, 移动止损",语义准确，条件逻辑清晰，参数单位正确，证据引用完整，无违规。,True,5,5,5,5,5,突破高低点条件明确，移动止损设置合理，无歧义。,True,5,5,4,5,5,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
m1-0054-cfc62ef0,当KDJ的K值上穿D值时买入，当K值下穿D值时卖出，并设置3%的止损。,structured,accepted,2026-08-01T08:38:18.972Z,"[{""path"": ""entry_condition"", ""semanticType"": ""entry_condition"", ""operator"": ""crossesAbove"", ""value"": ""k,d"", ""evidenceQuote"": ""KDJ的K值上穿D值时买入""}, {""path"": ""exit_condition"", ""semanticType"": ""exit_condition"", ""operator"": ""crossesBelow"", ""value"": ""k,d"", ""evidenceQuote"": ""K值下穿D值时卖出""}, {""path"": ""risk_rule.stopLoss"", ""semanticType"": ""risk_rule"", ""operator"": ""lt"", ""value"": 3, ""unit"": ""%"", ""evidenceQuote"": ""设置3%的止损""}]","[{""field"": ""indicator.n"", ""value"": 9, ""basis"": ""system_constraint"", ""reason"": ""KDJ默认RSV周期""}, {""field"": ""indicator.m1"", ""value"": 3, ""basis"": ""system_constraint"", ""reason"": ""KDJ默认K平滑""}, {""field"": ""indicator.m2"", ""value"": 3, ""basis"": ""system_constraint"", ""reason"": ""KDJ默认D平滑""}]",[],[],"KDJ, 金叉死叉, 止损",语义准确，条件逻辑清晰，参数单位正确，证据引用完整，无违规。,True,5,5,5,5,5,KDJ金叉死叉定义明确，默认参数合理，止损设置清晰。,True,5,5,4,5,5,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
m1-0056-258b66b7,当收盘价上穿20日均线时买入，当收盘价下穿20日均线时卖出，止盈10%。,structured,accepted,2026-08-01T08:38:18.974Z,"[{""path"": ""entry_condition"", ""semanticType"": ""entry_condition"", ""operator"": ""crossesAbove"", ""value"": ""close,sma1"", ""evidenceQuote"": ""收盘价上穿20日均线时买入""}, {""path"": ""exit_condition"", ""semanticType"": ""exit_condition"", ""operator"": ""crossesBelow"", ""value"": ""close,sma1"", ""evidenceQuote"": ""收盘价下穿20日均线时卖出""}, {""path"": ""risk_rule.takeProfit"", ""semanticType"": ""risk_rule"", ""operator"": ""gte"", ""value"": 10, ""unit"": ""%"", ""evidenceQuote"": ""止盈10%""}]","[{""field"": ""indicator.period"", ""value"": 20, ""basis"": ""explicit_default"", ""reason"": ""用户指定20日均线""}]",[],[],"均线, 金叉死叉, 止盈",语义准确，条件逻辑清晰，参数单位正确，证据引用完整，无违规。,True,5,5,5,5,5,均线周期明确，买卖条件清晰，止盈设置合理。,True,5,5,4,5,5,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
m1-0057-1f756dfb,当BIAS20大于10时卖出，当BIAS20小于-10时买入，并设置止损5%。,structured,accepted,2026-08-01T08:38:18.975Z,"[{""path"": ""entry_condition"", ""semanticType"": ""entry_condition"", ""operator"": ""lt"", ""value"": -10, ""evidenceQuote"": ""BIAS20小于-10时买入""}, {""path"": ""exit_condition"", ""semanticType"": ""exit_condition"", ""operator"": ""gt"", ""value"": 10, ""evidenceQuote"": ""BIAS20大于10时卖出""}, {""path"": ""risk_rule.stopLoss"", ""semanticType"": ""risk_rule"", ""operator"": ""lt"", ""value"": 5, ""unit"": ""%"", ""evidenceQuote"": ""设置止损5%""}]","[{""field"": ""indicator.period"", ""value"": 20, ""basis"": ""explicit_default"", ""reason"": ""用户指定BIAS20""}]",[],[],"乖离率, 超买超卖, 止损",语义准确，条件逻辑清晰，参数单位正确，证据引用完整，无违规。,True,5,5,5,5,5,BIAS周期明确，买卖条件清晰，止损设置合理。,True,5,5,4,5,5,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
m1-0058-ea65768e,当成交量突破20日均量时买入，当价格跌破20日均线时卖出，并设置10%的止盈。,structured,accepted,2026-08-01T08:38:18.976Z,"[{""path"": ""entry_condition"", ""semanticType"": ""entry_condition"", ""operator"": ""crossesAbove"", ""value"": ""volume,volumeAverage"", ""evidenceQuote"": ""成交量突破20日均量时买入""}, {""path"": ""exit_condition"", ""semanticType"": ""exit_condition"", ""operator"": ""crossesBelow"", ""value"": ""close,sma1"", ""evidenceQuote"": ""价格跌破20日均线时卖出""}, {""path"": ""risk_rule.takeProfit"", ""semanticType"": ""risk_rule"", ""operator"": ""gte"", ""value"": 10, ""unit"": ""%"", ""evidenceQuote"": ""设置10%的止盈""}]","[{""field"": ""indicator.period"", ""value"": 20, ""basis"": ""explicit_default"", ""reason"": ""用户指定20日均量/均线""}]",[],[],"成交量, 均线, 止盈",语义准确，条件逻辑清晰，参数单位正确，证据引用完整，无违规。,True,5,5,5,5,5,成交量均线和价格均线周期明确，买卖条件清晰，止盈设置合理。,True,5,5,4,5,5,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
m1-0059-4a88690f,当CCI20上穿100时买入，当CCI20下穿-100时卖出，并设置5%的止损。,structured,accepted,2026-08-01T08:38:18.976Z,"[{""path"": ""entry_condition"", ""semanticType"": ""entry_condition"", ""operator"": ""crossesAbove"", ""value"": ""cci,100"", ""evidenceQuote"": ""CCI20上穿100时买入""}, {""path"": ""exit_condition"", ""semanticType"": ""exit_condition"", ""operator"": ""crossesBelow"", ""value"": ""cci,-100"", ""evidenceQuote"": ""CCI20下穿-100时卖出""}, {""path"": ""risk_rule.stopLoss"", ""semanticType"": ""risk_rule"", ""operator"": ""lt"", ""value"": 5, ""unit"": ""%"", ""evidenceQuote"": ""设置5%的止损""}]","[{""field"": ""indicator.period"", ""value"": 20, ""basis"": ""explicit_default"", ""reason"": ""用户指定CCI20""}]",[],[],"CCI, 突破, 止损",语义准确，条件逻辑清晰，参数单位正确，证据引用完整，无违规。,True,5,5,5,5,5,CCI周期明确，买卖条件清晰，止损设置合理。,True,5,5,4,5,5,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
m1-0061-14153454,我想做一个双均线策略，当5日均线上穿20日均线时买入，当5日均线下穿20日均线时卖出。,structured,accepted,2026-08-01T08:39:08.074Z,"[{""path"": ""entry_condition"", ""semanticType"": ""entry_condition"", ""operator"": ""crossesAbove"", ""value"": ""sma5,sma20"", ""evidenceQuote"": ""5日均线上穿20日均线时买入""}, {""path"": ""exit_condition"", ""semanticType"": ""exit_condition"", ""operator"": ""crossesBelow"", ""value"": ""sma5,sma20"", ""evidenceQuote"": ""5日均线下穿20日均线时卖出""}]","[{""field"": ""entryMarket"", ""value"": ""close"", ""basis"": ""system_constraint"", ""reason"": ""执行模型固定为收盘价触发""}, {""field"": ""exitMarket"", ""value"": ""close"", ""basis"": ""system_constraint"", ""reason"": ""执行模型固定为收盘价触发""}]",[],[],"MA交叉, 双均线, 日线",双均线交叉策略，条件清晰，证据引用准确，无歧义，符合能力清单。,True,5,5,5,5,5,策略清晰，双均线交叉，符合能力清单。假设收盘价触发基于系统约束，合理。无歧义，无需澄清。,True,5,5,4,5,5,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
m1-0062-8635abf9,我要在MACD的DIF上穿DEA时全仓买入，当DIF下穿DEA时清仓卖出。,structured,accepted,2026-08-01T08:39:08.076Z,"[{""path"": ""entry_condition"", ""semanticType"": ""entry_condition"", ""operator"": ""crossesAbove"", ""value"": ""dif,dea"", ""evidenceQuote"": ""DIF上穿DEA时全仓买入""}, {""path"": ""exit_condition"", ""semanticType"": ""exit_condition"", ""operator"": ""crossesBelow"", ""value"": ""dif,dea"", ""evidenceQuote"": ""DIF下穿DEA时清仓卖出""}]","[{""field"": ""entryMarket"", ""value"": ""close"", ""basis"": ""system_constraint"", ""reason"": ""执行模型固定为收盘价触发""}, {""field"": ""exitMarket"", ""value"": ""close"", ""basis"": ""system_constraint"", ""reason"": ""执行模型固定为收盘价触发""}]",[],[],"MACD, 金叉死叉",MACD金叉死叉策略，条件明确，证据引用准确，无歧义。,True,5,5,5,5,5,MACD金叉死叉策略，清晰明确。假设收盘价触发合理。无歧义。,True,5,5,4,5,5,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash
